year,name,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11,p12,v12,p13,v13,p14,v14,p15,v15,p16,v16,p17,v17,p18,v18,p19,v19,p20,v20,p21,v21,p22,v22
86,支氣管炎、肺氣腫及氣喘,臺東縣,0.00021739,澎湖縣,0.000142592,雲林縣,0.000139644,花蓮縣,0.000125671,嘉義縣,0.000112936,屏東縣,0.000112721,新竹縣,0.000111448,苗栗縣,0.000110646,宜蘭縣,9.86E-05,彰化縣,9.56E-05,南投縣,8.41E-05,臺南市,8.00E-05,基隆市,7.64E-05,新竹市,7.39E-05,高雄市,5.56E-05,桃園縣,5.45E-05,臺中市,5.40E-05,嘉義市,4.95E-05,臺北市,4.43E-05,金門縣,3.92E-05,新北市,3.89E-05,,
87,支氣管炎、肺氣腫及氣喘,臺東縣,0.000208052,澎湖縣,0.000134134,雲林縣,0.000128172,苗栗縣,0.000123246,新竹縣,0.000121786,屏東縣,0.000117513,花蓮縣,0.000106562,嘉義縣,0.000104289,南投縣,0.000100756,宜蘭縣,9.66E-05,金門縣,7.83E-05,臺南市,7.52E-05,彰化縣,6.92E-05,嘉義市,6.84E-05,基隆市,6.80E-05,高雄市,5.99E-05,臺中市,5.91E-05,桃園縣,5.45E-05,臺北市,4.73E-05,新竹市,4.49E-05,新北市,4.25E-05,,
88,支氣管炎、肺氣腫及氣喘,臺東縣,0.000158022,澎湖縣,0.00015728,花蓮縣,0.000129328,雲林縣,0.000115244,屏東縣,0.000107809,苗栗縣,0.000103608,嘉義縣,9.77E-05,金門縣,9.67E-05,新竹縣,8.53E-05,宜蘭縣,8.39E-05,基隆市,8.05E-05,彰化縣,7.89E-05,臺南市,7.21E-05,南投縣,7.00E-05,新竹市,6.35E-05,桃園縣,5.50E-05,高雄市,5.43E-05,嘉義市,4.90E-05,臺中市,4.67E-05,臺北市,3.71E-05,新北市,3.53E-05,,
89,支氣管炎、肺氣腫及氣喘,臺東縣,0.000187516,花蓮縣,0.000107457,澎湖縣,0.000100563,嘉義縣,9.07E-05,屏東縣,8.60E-05,雲林縣,8.47E-05,苗栗縣,8.40E-05,新竹縣,7.96E-05,彰化縣,7.48E-05,南投縣,7.20E-05,臺南市,7.06E-05,宜蘭縣,6.02E-05,基隆市,4.63E-05,臺中市,4.55E-05,高雄市,4.37E-05,新竹市,4.34E-05,桃園縣,4.10E-05,新北市,4.04E-05,臺北市,3.59E-05,嘉義市,3.01E-05,金門縣,1.86E-05,,
90,支氣管炎、肺氣腫及氣喘,臺東縣,0.000155986,新竹縣,0.000118754,屏東縣,0.000113266,澎湖縣,0.00010838,花蓮縣,0.000104775,苗栗縣,0.00010167,嘉義縣,8.34E-05,雲林縣,7.93E-05,南投縣,7.38E-05,基隆市,6.39E-05,彰化縣,6.32E-05,宜蘭縣,6.23E-05,新竹市,5.89E-05,臺南市,5.68E-05,桃園縣,4.88E-05,高雄市,4.80E-05,嘉義市,4.49E-05,臺中市,3.90E-05,臺北市,3.72E-05,金門縣,3.51E-05,新北市,3.43E-05,,
91,支氣管炎、肺氣腫及氣喘,臺東縣,0.000163958,花蓮縣,0.000141983,屏東縣,0.000108147,新竹縣,0.000101617,雲林縣,9.96E-05,苗栗縣,9.45E-05,南投縣,9.24E-05,澎湖縣,8.65E-05,嘉義縣,8.53E-05,臺南市,6.42E-05,宜蘭縣,6.26E-05,基隆市,5.62E-05,高雄市,5.58E-05,彰化縣,5.39E-05,金門縣,5.09E-05,新竹市,4.49E-05,臺中市,4.42E-05,桃園縣,3.63E-05,新北市,3.52E-05,嘉義市,3.37E-05,臺北市,3.26E-05,,
92,支氣管炎、肺氣腫及氣喘,臺東縣,0.000135891,花蓮縣,0.000119608,連江縣,0.000113559,雲林縣,0.000105334,新竹縣,9.14E-05,澎湖縣,8.67E-05,屏東縣,8.63E-05,南投縣,8.51E-05,苗栗縣,7.84E-05,宜蘭縣,7.55E-05,嘉義縣,7.49E-05,臺南市,5.55E-05,彰化縣,5.39E-05,基隆市,5.10E-05,高雄市,5.06E-05,桃園縣,4.72E-05,臺中市,4.03E-05,新北市,3.45E-05,臺北市,3.20E-05,新竹市,2.61E-05,嘉義市,1.85E-05,金門縣,1.64E-05
93,支氣管炎、肺氣腫及氣喘,臺東縣,0.000141447,花蓮縣,0.000117428,雲林縣,0.000109939,澎湖縣,9.80E-05,新竹縣,9.01E-05,苗栗縣,8.92E-05,屏東縣,7.22E-05,嘉義縣,7.18E-05,宜蘭縣,6.71E-05,南投縣,6.69E-05,基隆市,6.63E-05,彰化縣,6.30E-05,新竹市,5.17E-05,臺南市,4.84E-05,金門縣,4.73E-05,臺中市,4.67E-05,高雄市,4.00E-05,桃園縣,3.72E-05,嘉義市,3.70E-05,臺北市,3.05E-05,新北市,2.80E-05,,
94,支氣管炎、肺氣腫及氣喘,花蓮縣,0.000129946,臺東縣,0.000129738,連江縣,9.67E-05,屏東縣,9.57E-05,雲林縣,9.14E-05,苗栗縣,8.75E-05,宜蘭縣,8.45E-05,新竹縣,8.39E-05,臺南市,6.55E-05,南投縣,5.97E-05,嘉義縣,5.93E-05,金門縣,5.69E-05,彰化縣,5.62E-05,澎湖縣,5.41E-05,基隆市,5.36E-05,高雄市,4.50E-05,臺中市,4.17E-05,桃園縣,3.94E-05,嘉義市,3.68E-05,臺北市,3.25E-05,新北市,3.21E-05,新竹市,2.30E-05
95,支氣管炎、肺氣腫及氣喘,臺東縣,0.000105952,雲林縣,0.000102953,連江縣,0.000102187,花蓮縣,9.85E-05,新竹縣,7.81E-05,屏東縣,7.27E-05,基隆市,6.40E-05,嘉義縣,6.32E-05,南投縣,6.17E-05,苗栗縣,6.07E-05,宜蘭縣,5.65E-05,澎湖縣,5.45E-05,彰化縣,4.94E-05,臺南市,4.61E-05,臺中市,3.98E-05,金門縣,3.92E-05,桃園縣,3.66E-05,高雄市,3.62E-05,嘉義市,3.30E-05,新竹市,3.04E-05,新北市,2.84E-05,臺北市,2.58E-05
96,支氣管炎、肺氣腫及氣喘,臺東縣,0.000111273,澎湖縣,0.000108237,花蓮縣,9.32E-05,雲林縣,8.96E-05,苗栗縣,7.50E-05,南投縣,7.49E-05,屏東縣,7.19E-05,新竹縣,6.86E-05,宜蘭縣,5.43E-05,彰化縣,4.87E-05,基隆市,4.61E-05,嘉義縣,3.99E-05,臺南市,3.90E-05,高雄市,3.76E-05,新竹市,3.76E-05,臺中市,3.72E-05,桃園縣,3.26E-05,嘉義市,2.93E-05,臺北市,2.62E-05,新北市,2.58E-05,金門縣,1.23E-05,,
97,支氣管炎、肺氣腫及氣喘,臺東縣,0.000267415,花蓮縣,0.000254808,屏東縣,0.000242126,嘉義縣,0.000224154,苗栗縣,0.000215918,雲林縣,0.000205894,南投縣,0.00019558,宜蘭縣,0.000184421,新竹縣,0.000160946,彰化縣,0.000159185,金門縣,0.000143592,臺南市,0.00013828,基隆市,0.0001234,高雄市,0.000112313,澎湖縣,0.000107172,嘉義市,9.86E-05,臺中市,9.53E-05,新竹市,8.39E-05,桃園縣,6.64E-05,新北市,5.82E-05,臺北市,5.45E-05,,
98,支氣管炎、肺氣腫及氣喘,臺東縣,0.000275272,屏東縣,0.000227726,花蓮縣,0.00022583,雲林縣,0.000190926,南投縣,0.000186502,嘉義縣,0.00018291,苗栗縣,0.000170896,宜蘭縣,0.000166802,澎湖縣,0.000155909,彰化縣,0.000141718,新竹縣,0.000138975,臺南市,0.00013757,基隆市,0.000121034,高雄市,0.000101772,連江縣,0.000100817,臺中市,8.84E-05,金門縣,8.53E-05,嘉義市,8.03E-05,新竹市,7.05E-05,桃園縣,6.57E-05,新北市,5.73E-05,臺北市,5.60E-05
99,支氣管炎、肺氣腫及氣喘,屏東縣,0.00023583,臺東縣,0.000229762,澎湖縣,0.000226996,花蓮縣,0.000200705,嘉義縣,0.000198804,苗栗縣,0.000181829,雲林縣,0.000181399,南投縣,0.000169044,宜蘭縣,0.000167215,臺南市,0.000144626,彰化縣,0.000143154,基隆市,0.000125283,新竹縣,0.000124753,金門縣,0.000124528,連江縣,0.000100563,臺中市,9.74E-05,高雄市,9.55E-05,嘉義市,9.55E-05,桃園縣,6.79E-05,新竹市,6.26E-05,臺北市,5.88E-05,新北市,5.85E-05
100,支氣管炎、肺氣腫及氣喘,臺東縣,0.000341671,屏東縣,0.000281403,嘉義縣,0.000251424,花蓮縣,0.000234534,金門縣,0.000221403,苗栗縣,0.000218857,雲林縣,0.000194799,南投縣,0.000183624,宜蘭縣,0.000182982,澎湖縣,0.000176794,新竹縣,0.000156782,彰化縣,0.000156557,基隆市,0.000144765,臺南市,0.000141186,高雄市,0.000115018,連江縣,9.90E-05,臺中市,9.72E-05,嘉義市,9.21E-05,新竹市,6.90E-05,桃園縣,6.66E-05,新北市,6.31E-05,臺北市,6.22E-05
101,支氣管炎、肺氣腫及氣喘,臺東縣,0.000278451,屏東縣,0.000243465,嘉義縣,0.000237951,苗栗縣,0.000219868,宜蘭縣,0.000209335,南投縣,0.000203769,雲林縣,0.000201128,花蓮縣,0.00018497,澎湖縣,0.000161873,基隆市,0.000156851,彰化縣,0.00015617,臺南市,0.00014296,新竹縣,0.000141223,高雄市,0.000116243,嘉義市,0.000106924,臺中市,9.87E-05,金門縣,9.72E-05,桃園縣,7.24E-05,新北市,7.01E-05,新竹市,6.35E-05,臺北市,5.91E-05,,
80,結核病,臺東縣,0.000199307,花蓮縣,0.00013296,屏東縣,0.000114933,嘉義縣,0.000111965,雲林縣,0.000111449,南投縣,0.000103855,宜蘭縣,8.82E-05,彰化縣,8.70E-05,基隆市,8.15E-05,臺南市,7.77E-05,澎湖縣,7.33E-05,高雄市,6.84E-05,苗栗縣,5.99E-05,嘉義市,5.42E-05,臺中市,5.34E-05,桃園縣,4.26E-05,新竹縣,4.22E-05,新北市,3.99E-05,臺北市,3.28E-05,新竹市,2.74E-05,,,,
81,結核病,臺東縣,0.000187968,花蓮縣,0.000160288,南投縣,0.000116151,嘉義縣,0.000113191,雲林縣,0.000106123,屏東縣,0.000103162,宜蘭縣,0.000102877,彰化縣,9.26E-05,澎湖縣,8.41E-05,臺南市,7.41E-05,基隆市,7.23E-05,苗栗縣,6.68E-05,高雄市,6.58E-05,臺中市,5.21E-05,新竹市,5.11E-05,嘉義市,5.03E-05,新竹縣,4.15E-05,新北市,4.11E-05,桃園縣,3.67E-05,臺北市,3.12E-05,,,,
82,結核病,臺東縣,0.0001761,花蓮縣,0.000120629,雲林縣,0.000107178,南投縣,0.000103015,屏東縣,0.000100394,彰化縣,9.34E-05,基隆市,9.09E-05,宜蘭縣,7.78E-05,臺南市,7.22E-05,嘉義縣,7.11E-05,苗栗縣,6.47E-05,高雄市,5.60E-05,澎湖縣,5.25E-05,臺中市,5.03E-05,嘉義市,4.64E-05,新竹縣,4.58E-05,桃園縣,3.94E-05,新北市,3.66E-05,新竹市,3.58E-05,臺北市,3.17E-05,,,,
83,結核病,臺東縣,0.000177362,花蓮縣,0.000136777,屏東縣,0.000116598,雲林縣,0.000104804,南投縣,8.79E-05,宜蘭縣,8.63E-05,基隆市,8.53E-05,彰化縣,7.49E-05,金門縣,6.45E-05,臺南市,6.21E-05,高雄市,5.86E-05,嘉義市,5.76E-05,苗栗縣,5.55E-05,嘉義縣,5.50E-05,臺中市,4.84E-05,澎湖縣,4.32E-05,新竹市,4.14E-05,桃園縣,3.71E-05,臺北市,3.47E-05,新北市,3.47E-05,新竹縣,3.24E-05,,
84,結核病,臺東縣,0.000165762,宜蘭縣,0.000116118,屏東縣,0.000109668,花蓮縣,0.00010307,雲林縣,9.28E-05,嘉義縣,8.48E-05,彰化縣,7.22E-05,高雄市,6.83E-05,南投縣,6.77E-05,臺南市,5.93E-05,新竹縣,5.87E-05,澎湖縣,5.50E-05,基隆市,5.42E-05,臺中市,5.10E-05,嘉義市,4.97E-05,桃園縣,4.00E-05,苗栗縣,3.57E-05,新北市,3.36E-05,新竹市,2.65E-05,金門縣,2.16E-05,臺北市,2.13E-05,,
85,結核病,臺東縣,0.00021274,花蓮縣,0.000131043,屏東縣,0.000119406,雲林縣,0.000103665,澎湖縣,8.88E-05,彰化縣,8.74E-05,南投縣,7.88E-05,宜蘭縣,7.09E-05,嘉義縣,6.89E-05,高雄市,6.89E-05,臺南市,6.61E-05,苗栗縣,5.53E-05,新竹縣,5.07E-05,臺中市,4.91E-05,桃園縣,4.14E-05,基隆市,4.02E-05,臺北市,3.03E-05,新北市,2.95E-05,新竹市,2.89E-05,嘉義市,2.66E-05,,,,
86,結核病,臺東縣,0.000237152,花蓮縣,0.000128464,屏東縣,0.000118192,雲林縣,9.31E-05,彰化縣,8.02E-05,嘉義縣,7.23E-05,高雄市,6.35E-05,南投縣,6.22E-05,苗栗縣,5.89E-05,臺南市,5.85E-05,宜蘭縣,5.57E-05,基隆市,5.54E-05,臺中市,4.85E-05,澎湖縣,4.39E-05,嘉義市,4.19E-05,臺北市,4.12E-05,金門縣,3.92E-05,桃園縣,3.35E-05,新竹市,3.13E-05,新北市,2.69E-05,新竹縣,2.61E-05,,
87,結核病,臺東縣,0.000208052,連江縣,0.000150263,花蓮縣,0.000123387,屏東縣,0.000104334,雲林縣,8.95E-05,彰化縣,7.45E-05,高雄市,6.84E-05,嘉義縣,6.36E-05,南投縣,6.23E-05,臺南市,5.60E-05,澎湖縣,5.59E-05,宜蘭縣,4.72E-05,苗栗縣,4.47E-05,新竹縣,4.45E-05,基隆市,4.19E-05,臺中市,3.94E-05,金門縣,3.92E-05,桃園縣,3.39E-05,臺北市,2.99E-05,新北市,2.86E-05,嘉義市,2.66E-05,新竹市,2.25E-05
88,結核病,臺東縣,0.000178281,屏東縣,0.00011771,花蓮縣,0.000112459,雲林縣,9.51E-05,嘉義縣,9.24E-05,澎湖縣,7.86E-05,南投縣,7.55E-05,彰化縣,7.20E-05,高雄市,6.69E-05,宜蘭縣,6.02E-05,臺南市,5.84E-05,苗栗縣,4.82E-05,基隆市,4.67E-05,新竹縣,4.38E-05,臺中市,3.63E-05,嘉義市,3.39E-05,新竹市,3.04E-05,桃園縣,3.02E-05,臺北市,2.76E-05,新北市,2.73E-05,金門縣,1.93E-05,,
89,結核病,臺東縣,0.000179363,連江縣,0.000148522,花蓮縣,0.000130079,屏東縣,0.000110303,雲林縣,8.74E-05,彰化縣,8.32E-05,臺南市,6.51E-05,基隆市,6.44E-05,高雄市,6.35E-05,南投縣,6.09E-05,新竹縣,5.91E-05,嘉義縣,5.34E-05,宜蘭縣,4.94E-05,苗栗縣,4.65E-05,澎湖縣,4.47E-05,新竹市,4.34E-05,臺中市,4.02E-05,金門縣,3.72E-05,桃園縣,3.41E-05,嘉義市,3.01E-05,臺北市,2.91E-05,新北市,2.80E-05
90,結核病,臺東縣,0.000164196,花蓮縣,0.000124597,屏東縣,0.000107768,雲林縣,9.01E-05,澎湖縣,7.59E-05,彰化縣,7.53E-05,南投縣,7.01E-05,新竹縣,6.95E-05,苗栗縣,6.06E-05,基隆市,5.37E-05,嘉義縣,5.33E-05,臺南市,4.87E-05,高雄市,4.50E-05,新竹市,4.02E-05,宜蘭縣,3.65E-05,臺中市,3.46E-05,桃園縣,2.55E-05,臺北市,2.43E-05,新北市,2.27E-05,嘉義市,2.25E-05,金門縣,1.76E-05,,
91,結核病,臺東縣,0.000159859,花蓮縣,9.65E-05,屏東縣,9.27E-05,彰化縣,7.52E-05,雲林縣,7.27E-05,苗栗縣,6.95E-05,嘉義縣,6.40E-05,臺南市,5.61E-05,南投縣,5.36E-05,宜蘭縣,4.97E-05,基隆市,4.60E-05,高雄市,4.48E-05,澎湖縣,4.33E-05,臺中市,4.15E-05,新竹縣,3.76E-05,嘉義市,3.37E-05,桃園縣,2.96E-05,新竹市,2.90E-05,臺北市,2.12E-05,新北市,2.11E-05,,,,
92,結核病,臺東縣,0.000144127,屏東縣,0.000119499,花蓮縣,8.26E-05,南投縣,8.14E-05,彰化縣,7.75E-05,雲林縣,6.62E-05,嘉義縣,6.42E-05,高雄市,5.50E-05,臺南市,4.69E-05,澎湖縣,4.34E-05,宜蘭縣,4.10E-05,臺中市,3.95E-05,苗栗縣,3.74E-05,基隆市,3.57E-05,新竹縣,3.48E-05,桃園縣,2.85E-05,臺北市,2.70E-05,嘉義市,2.23E-05,新北市,1.99E-05,新竹市,1.83E-05,,,,
93,結核病,花蓮縣,9.45E-05,臺東縣,9.15E-05,屏東縣,7.55E-05,南投縣,7.24E-05,雲林縣,6.79E-05,澎湖縣,6.54E-05,彰化縣,6.08E-05,基隆市,4.33E-05,苗栗縣,4.28E-05,嘉義縣,4.13E-05,高雄市,3.74E-05,新竹縣,3.65E-05,宜蘭縣,3.03E-05,臺中市,2.90E-05,臺南市,2.85E-05,臺北市,2.10E-05,新北市,1.78E-05,桃園縣,1.67E-05,金門縣,1.58E-05,新竹市,1.29E-05,嘉義市,1.11E-05,,
94,結核病,臺東縣,0.000108813,屏東縣,8.24E-05,花蓮縣,8.09E-05,彰化縣,7.45E-05,嘉義縣,5.93E-05,苗栗縣,5.71E-05,雲林縣,5.45E-05,高雄市,4.68E-05,新竹縣,4.41E-05,南投縣,3.17E-05,臺南市,3.17E-05,宜蘭縣,3.03E-05,臺中市,2.92E-05,基隆市,2.55E-05,新竹市,2.30E-05,臺北市,1.91E-05,桃園縣,1.60E-05,新北市,1.58E-05,嘉義市,1.47E-05,金門縣,1.42E-05,澎湖縣,1.08E-05,,
95,結核病,臺東縣,8.48E-05,屏東縣,7.95E-05,花蓮縣,6.95E-05,彰化縣,5.17E-05,雲林縣,5.08E-05,宜蘭縣,4.13E-05,苗栗縣,4.11E-05,高雄市,3.84E-05,新竹市,3.29E-05,南投縣,3.18E-05,臺南市,2.95E-05,嘉義縣,2.89E-05,金門縣,2.61E-05,新竹縣,2.47E-05,臺中市,2.40E-05,澎湖縣,2.18E-05,基隆市,2.05E-05,桃園縣,1.94E-05,臺北市,1.86E-05,新北市,1.65E-05,嘉義市,1.10E-05,,
96,結核病,臺東縣,8.13E-05,花蓮縣,6.70E-05,屏東縣,6.63E-05,南投縣,5.06E-05,雲林縣,4.82E-05,彰化縣,4.72E-05,宜蘭縣,3.69E-05,金門縣,3.68E-05,臺南市,3.15E-05,高雄市,3.04E-05,嘉義市,2.93E-05,基隆市,2.82E-05,苗栗縣,2.68E-05,嘉義縣,2.18E-05,澎湖縣,2.16E-05,新竹市,2.00E-05,臺中市,1.88E-05,新竹縣,1.82E-05,桃園縣,1.76E-05,臺北市,1.67E-05,新北市,1.58E-05,,
97,結核病,花蓮縣,6.74E-05,屏東縣,6.68E-05,新竹縣,4.37E-05,臺東縣,4.31E-05,雲林縣,4.28E-05,南投縣,4.14E-05,彰化縣,4.04E-05,高雄市,3.65E-05,宜蘭縣,3.47E-05,嘉義縣,3.46E-05,基隆市,3.08E-05,苗栗縣,2.68E-05,臺南市,2.62E-05,新竹市,2.47E-05,金門縣,2.39E-05,臺中市,2.21E-05,臺北市,1.98E-05,新北市,1.70E-05,桃園縣,1.68E-05,嘉義市,1.46E-05,澎湖縣,1.07E-05,,
98,結核病,臺東縣,9.89E-05,花蓮縣,7.04E-05,屏東縣,5.55E-05,彰化縣,5.26E-05,南投縣,4.33E-05,宜蘭縣,3.90E-05,雲林縣,3.60E-05,嘉義市,3.29E-05,高雄市,3.00E-05,臺南市,2.83E-05,新竹縣,2.74E-05,苗栗縣,2.67E-05,嘉義縣,2.38E-05,基隆市,2.32E-05,新竹市,2.19E-05,金門縣,2.13E-05,臺中市,1.93E-05,臺北市,1.88E-05,桃園縣,1.82E-05,新北市,1.73E-05,,,,
99,結核病,臺東縣,8.24E-05,花蓮縣,7.38E-05,金門縣,6.23E-05,彰化縣,4.06E-05,屏東縣,4.01E-05,雲林縣,3.63E-05,南投縣,3.42E-05,嘉義縣,3.31E-05,新竹縣,3.12E-05,基隆市,2.87E-05,高雄市,2.78E-05,臺中市,2.42E-05,宜蘭縣,2.39E-05,臺南市,2.19E-05,苗栗縣,2.14E-05,澎湖縣,2.06E-05,新北市,1.77E-05,臺北市,1.60E-05,桃園縣,1.50E-05,嘉義市,1.47E-05,新竹市,1.44E-05,,
100,結核病,連江縣,9.90E-05,臺東縣,6.57E-05,屏東縣,5.67E-05,花蓮縣,5.34E-05,嘉義縣,4.66E-05,雲林縣,3.78E-05,南投縣,3.63E-05,彰化縣,3.61E-05,高雄市,3.03E-05,臺南市,2.40E-05,新竹市,1.90E-05,基隆市,1.84E-05,臺中市,1.84E-05,臺北市,1.77E-05,桃園縣,1.74E-05,新北市,1.61E-05,新竹縣,1.55E-05,宜蘭縣,1.52E-05,苗栗縣,1.25E-05,嘉義市,1.10E-05,澎湖縣,1.04E-05,金門縣,9.63E-06
101,結核病,臺東縣,7.51E-05,花蓮縣,6.27E-05,雲林縣,4.92E-05,屏東縣,4.78E-05,南投縣,4.23E-05,彰化縣,3.38E-05,澎湖縣,3.04E-05,嘉義縣,3.00E-05,高雄市,2.92E-05,嘉義市,2.58E-05,宜蘭縣,2.18E-05,桃園縣,2.12E-05,苗栗縣,1.77E-05,新北市,1.73E-05,新竹縣,1.72E-05,臺北市,1.68E-05,臺南市,1.65E-05,臺中市,1.12E-05,基隆市,1.06E-05,金門縣,8.84E-06,新竹市,7.06E-06,,
80,敗血症,花蓮縣,0.000113157,嘉義縣,0.000108353,雲林縣,8.62E-05,臺東縣,8.60E-05,屏東縣,8.59E-05,苗栗縣,7.08E-05,宜蘭縣,7.05E-05,新竹縣,6.85E-05,澎湖縣,6.29E-05,嘉義市,6.19E-05,南投縣,5.93E-05,高雄市,5.81E-05,桃園縣,5.20E-05,彰化縣,5.03E-05,臺中市,5.00E-05,臺南市,4.46E-05,新北市,4.35E-05,臺北市,3.75E-05,基隆市,3.65E-05,新竹市,2.74E-05,,,,
81,敗血症,澎湖縣,0.000126203,臺東縣,0.000113564,雲林縣,9.95E-05,花蓮縣,9.84E-05,嘉義縣,9.70E-05,屏東縣,9.10E-05,宜蘭縣,8.32E-05,基隆市,8.07E-05,南投縣,7.93E-05,臺中市,7.29E-05,高雄市,7.09E-05,臺南市,6.89E-05,嘉義市,6.57E-05,新竹市,6.31E-05,彰化縣,5.78E-05,苗栗縣,5.60E-05,新竹縣,5.45E-05,桃園縣,4.59E-05,臺北市,3.97E-05,新北市,2.66E-05,,,,
82,敗血症,臺東縣,0.000125227,雲林縣,0.000123056,嘉義縣,0.000120804,花蓮縣,0.000117824,屏東縣,0.000115839,嘉義市,9.67E-05,澎湖縣,9.45E-05,南投縣,8.09E-05,宜蘭縣,7.78E-05,高雄市,7.39E-05,彰化縣,7.38E-05,新竹縣,7.38E-05,苗栗縣,7.37E-05,新竹市,7.15E-05,臺南市,7.10E-05,臺中市,5.77E-05,桃園縣,5.18E-05,臺北市,3.73E-05,基隆市,3.31E-05,新北市,2.64E-05,,,,
83,敗血症,嘉義縣,0.00011715,花蓮縣,0.000111655,雲林縣,0.00011011,澎湖縣,0.000107939,屏東縣,9.68E-05,苗栗縣,9.67E-05,新竹縣,8.47E-05,臺東縣,7.88E-05,高雄市,7.55E-05,嘉義市,7.30E-05,宜蘭縣,6.91E-05,臺南市,6.66E-05,彰化縣,6.32E-05,南投縣,6.04E-05,桃園縣,4.99E-05,臺中市,4.88E-05,基隆市,4.13E-05,新竹市,3.25E-05,新北市,2.76E-05,臺北市,2.26E-05,金門縣,2.15E-05,,
84,敗血症,澎湖縣,0.000153953,花蓮縣,0.000125355,屏東縣,0.000112958,嘉義縣,9.72E-05,南投縣,8.05E-05,苗栗縣,8.03E-05,雲林縣,7.56E-05,宜蘭縣,7.10E-05,嘉義市,6.89E-05,金門縣,6.47E-05,高雄市,6.45E-05,臺中市,6.25E-05,基隆市,6.24E-05,新竹市,5.00E-05,彰化縣,4.73E-05,臺南市,4.47E-05,臺東縣,4.34E-05,桃園縣,3.74E-05,新北市,2.99E-05,新竹縣,2.94E-05,臺北市,2.77E-05,,
85,敗血症,澎湖縣,0.000144305,花蓮縣,0.000128255,屏東縣,0.000119406,嘉義縣,0.000106063,南投縣,8.98E-05,高雄市,7.15E-05,苗栗縣,6.96E-05,雲林縣,6.91E-05,宜蘭縣,6.66E-05,臺東縣,6.30E-05,臺中市,5.60E-05,新竹縣,5.31E-05,基隆市,5.09E-05,新竹市,4.34E-05,臺南市,4.33E-05,金門縣,4.26E-05,彰化縣,4.02E-05,臺北市,3.84E-05,嘉義市,3.80E-05,桃園縣,2.99E-05,新北市,2.09E-05,,
86,敗血症,嘉義縣,0.000125288,雲林縣,0.000110385,屏東縣,0.000109437,花蓮縣,0.00010333,臺東縣,0.000102766,苗栗縣,9.46E-05,澎湖縣,8.77E-05,南投縣,6.58E-05,高雄市,6.53E-05,臺中市,6.00E-05,新竹市,5.97E-05,嘉義市,5.71E-05,基隆市,5.27E-05,臺南市,4.96E-05,彰化縣,4.94E-05,新竹縣,4.51E-05,宜蘭縣,4.50E-05,臺北市,3.73E-05,新北市,2.63E-05,桃園縣,2.54E-05,金門縣,1.96E-05,,
87,敗血症,臺東縣,0.000144036,嘉義縣,0.000141409,澎湖縣,0.000134134,屏東縣,0.000101039,南投縣,7.69E-05,基隆市,6.80E-05,花蓮縣,6.73E-05,苗栗縣,6.61E-05,嘉義市,6.46E-05,新竹縣,5.86E-05,宜蘭縣,5.58E-05,臺南市,5.27E-05,雲林縣,5.21E-05,彰化縣,4.92E-05,高雄市,4.83E-05,新竹市,4.77E-05,臺中市,4.44E-05,臺北市,3.22E-05,桃園縣,2.36E-05,新北市,1.99E-05,金門縣,1.96E-05,,
88,敗血症,花蓮縣,0.000101213,澎湖縣,8.99E-05,臺東縣,8.91E-05,南投縣,8.10E-05,屏東縣,7.04E-05,嘉義縣,6.40E-05,雲林縣,6.03E-05,金門縣,5.80E-05,彰化縣,5.21E-05,嘉義市,4.53E-05,高雄市,4.14E-05,臺南市,3.93E-05,臺中市,3.59E-05,宜蘭縣,3.44E-05,基隆市,3.37E-05,新竹縣,3.23E-05,新竹市,2.49E-05,臺北市,2.12E-05,苗栗縣,1.96E-05,桃園縣,1.83E-05,新北市,1.51E-05,,
89,敗血症,花蓮縣,0.000107457,嘉義縣,7.65E-05,南投縣,7.57E-05,澎湖縣,6.70E-05,臺東縣,6.11E-05,嘉義市,6.01E-05,屏東縣,5.96E-05,雲林縣,5.78E-05,苗栗縣,3.39E-05,臺南市,3.37E-05,臺中市,3.33E-05,高雄市,3.27E-05,宜蘭縣,3.22E-05,彰化縣,3.13E-05,基隆市,2.83E-05,臺北市,2.34E-05,新竹縣,2.05E-05,金門縣,1.86E-05,新北市,1.68E-05,桃園縣,1.44E-05,新竹市,1.36E-05,,
90,敗血症,花蓮縣,0.000150083,嘉義縣,6.92E-05,苗栗縣,6.60E-05,嘉義市,6.37E-05,南投縣,6.28E-05,屏東縣,5.94E-05,臺東縣,5.75E-05,雲林縣,5.65E-05,彰化縣,5.40E-05,澎湖縣,4.34E-05,臺中市,4.06E-05,臺南市,3.68E-05,新竹縣,3.59E-05,基隆市,3.58E-05,高雄市,3.48E-05,臺北市,3.30E-05,新竹市,2.68E-05,桃園縣,2.67E-05,宜蘭縣,2.36E-05,新北市,1.80E-05,金門縣,1.76E-05,,
